velocity_x,acceleration_x,position_x,position_y,class
1170.2917371607161,-0.2060123682022094,2469021.705974068,-10438877.716499174,gonca
1170.2672319656945,-0.2450519502162933,2469138.7326972648,-10439518.480051015,gonca
1170.2447226918077,-0.225092738866806,2469255.757169534,-10440159.243198114,gonca
1170.2184044933654,-0.263181984424591,2469372.7790099834,-10440800.005530868,gonca
1170.1977197370268,-0.2068475633859634,2469489.798781957,-10441440.768263506,gonca
1170.171426542733,-0.2629319429397583,2469606.8159246114,-10442081.530181801,gonca
1170.1487306958772,-0.2269584685564041,2469723.830797681,-10442722.292495118,gonca
1170.1244056901671,-0.2432500571012497,2469840.8432382504,-10443363.053998955,gonca
1170.1037228963114,-0.2068279385566711,2469957.85361054,-10444003.815902675,gonca
1170.0849786958433,-0.1874420046806335,2470074.8621084094,-10444644.578611018,gonca
1170.0662358066775,-0.1874288916587829,2470191.86873199,-10445285.342123987,gonca
1170.0457501209116,-0.2048568576574325,2470308.8733070022,-10445926.105237074,gonca
1170.027012469504,-0.1873765140771865,2470425.8760082494,-10446566.869154787,gonca
1170.0084385267235,-0.1857394278049469,2470542.876852102,-10447207.633077359,gonca
1169.9898279747702,-0.1861055195331573,2470659.8758348995,-10447848.397404673,gonca
1169.9674448854066,-0.2238308936357498,2470776.872579388,-10448489.160927363,gonca
1169.948880693946,-0.1856419146060944,2470893.8674674574,-10449129.924454913,gonca
1169.926470086608,-0.2241060733795166,2471010.860114466,-10449770.68757772,gonca
1169.9059467023947,-0.2052338421344757,2471127.850709136,-10450411.450700529,gonca
1169.885287944112,-0.2065875828266144,2471244.8392379307,-10451052.213823337,gonca
1169.8631044394112,-0.221835047006607,2471361.8255483746,-10451692.97574164,gonca
1169.8406810647584,-0.2242337465286255,2471478.809616481,-10452333.7372552,gonca
1169.82226152483,-0.1841953992843628,2471595.7918426334,-10452974.49837374,gonca
1169.8037929272987,-0.1846859753131866,2471712.772221926,-10453615.259497138,gonca
1169.7811378187275,-0.2265510857105255,2471829.750335708,-10454256.020615676,gonca
1169.7645311943031,-0.1660662442445755,2471946.726788827,-10454896.782143818,gonca
1169.7421445629336,-0.2238663136959076,2472063.7010032837,-10455537.542867335,gonca
1170.184350087378,4.422055244445801,2472180.7194382926,-10456178.303113995,gonca
1170.6706465980744,4.862965106964111,2472297.786502952,-10456819.064190328,gonca
1171.0957544109558,4.251078128814696,2472414.8960783933,-10457459.824338919,gonca
1171.338873817656,2.4311940670013428,2472532.029965775,-10458100.584315006,gonca
1171.606392671797,2.675188541412353,2472649.190605042,-10458741.34457035,gonca
1171.916319730017,3.0992705821990967,2472766.382237015,-10459382.105205813,gonca
1172.2569319984648,3.40612268447876,2472883.6079302146,-10460022.865491718,gonca
1172.5836754820082,3.26743483543396,2473000.866297763,-10460663.626596631,gonca
1173.0328554651471,4.491799831390381,2473118.1695833094,-10461304.38881337,gonca
1173.5270523092481,4.9419684410095215,2473235.5222885404,-10461945.150247144,gonca
1173.9494653722975,4.224130630493163,2473352.917235078,-10462585.911926173,gonca
1174.3570198080274,4.075544357299806,2473470.3529370585,-10463226.672612227,gonca
1174.7486172220442,3.915974140167236,2473587.8277987805,-10463867.433866547,gonca
1175.120672991011,3.720557689666748,2473705.3398660794,-10464508.19484138,gonca
1175.497065164778,3.7639217376708975,2473822.8895725957,-10465148.955546089,gonca
1175.8678088209365,3.7074365615844727,2473940.4763534777,-10465789.715966318,gonca
1176.214745809767,3.469369888305664,2474058.0978280585,-10466430.475644987,gonca
1176.5695037147734,3.547579050064087,2474175.75477843,-10467071.236600535,gonca
1176.9088657400343,3.393620252609253,2474293.4456650037,-10467711.996795433,gonca
1177.2461653015348,3.372995615005493,2474411.170281534,-10468352.757424563,gonca
1177.60367861006,3.5751330852508545,2474528.930649395,-10468993.518535564,gonca
1177.951498963568,3.478203535079956,2474646.7257992914,-10469634.278905017,gonca
1178.2851732990478,3.336743354797364,2474764.5543166213,-10470275.038899431,gonca
1178.6408393881056,3.556660890579224,2474882.41840056,-10470915.799371073,gonca
1178.9968383333419,3.5599894523620605,2475000.318084393,-10471556.559120324,gonca
1179.3509963295196,3.5415799617767334,2475118.253184026,-10472197.317742545,gonca
1179.712987830374,3.619915008544922,2475236.224482809,-10472838.076056642,gonca
1180.0849586746428,3.719708442687988,2475354.2329786764,-10473478.834486406,gonca
1180.4690033933853,3.840447187423706,2475472.279879016,-10474119.593060542,gonca
1180.8713162443373,4.023128509521484,2475590.3670106404,-10474760.351422181,gonca
1181.2618135950302,3.90497350692749,2475708.493192,-10475401.108742986,gonca
1181.6599005720352,3.980869770050049,2475826.6591820573,-10476041.867041498,gonca
1182.0703142187333,4.1041364669799805,2475944.866213479,-10476682.625546657,gonca
1182.4907077333664,4.203935146331787,2476063.1152842524,-10477323.384682309,gonca
1182.9153773805833,4.246696472167969,2476181.4068219904,-10477964.143658277,gonca
1183.3401934168078,4.248160362243652,2476299.740841332,-10478604.902474696,gonca
1183.7912116071916,4.510181903839111,2476418.1199624925,-10479245.661193749,gonca
1184.2363867304064,4.451751232147217,2476536.5436011655,-10479886.419401262,gonca
1184.691489221785,4.551024913787842,2476655.012750088,-10480527.17792095,gonca
1185.1567290804123,4.652398586273193,2476773.528422996,-10481167.936776832,gonca
1185.6260774633622,4.693483829498291,2476892.091030742,-10481808.69597855,gonca
1186.095753385756,4.696759223937988,2477010.7006060807,-10482449.454726443,gonca
1186.577457430098,4.81704044342041,2477129.358351824,-10483090.213449182,gonca
1187.0674229166245,4.8996548652648935,2477248.0650941157,-10483730.972166095,gonca
1187.5634455702043,4.960226535797119,2477366.8214386725,-10484371.731291542,gonca
1188.0679013273455,5.044557571411133,2477485.628228805,-10485012.489645105,gonca
1188.5643333456255,4.964320182800293,2477604.48466214,-10485653.247607643,gonca
1189.0771727583146,5.12839412689209,2477723.3923794157,-10486294.004417785,gonca
1189.5757666609024,4.985939025878906,2477842.3499560817,-10486934.76124182,gonca
1190.0802896997666,5.0452303886413565,2477961.357985052,-10487575.518094204,gonca
1190.5874342939592,5.071445941925049,2478080.416728481,-10488216.27418011,gonca
1191.0944713136887,5.070370197296144,2478199.5261756126,-10488857.030699467,gonca
1191.6036877176498,5.092164039611816,2478318.6865443843,-10489497.787257351,gonca
1192.1149813673233,5.112936496734619,2478437.898042521,-10490138.543858718,gonca
1192.6100532552932,4.950718879699707,2478557.1590478467,-10490779.301665029,gonca
1193.1134703657362,5.034171104431152,2478676.4703948833,-10491420.059495948,gonca
1193.6089374086591,4.954670429229736,2478795.831288624,-10492060.817332491,gonca
1194.0964762232038,4.875388145446777,2478915.2409362462,-10492701.575155787,gonca
1194.5879467508528,4.914705276489258,2479034.6997309215,-10493342.333375406,gonca
1195.0714337846969,4.834870338439941,2479154.2068743,-10493983.091972327,gonca
1195.5532207510207,4.817869663238525,2479273.762196375,-10494623.849742284,gonca
1195.5741645595763,0.2094380855560302,2479393.319612831,-10495264.607981928,gonca
1195.558520396683,-0.1564416289329528,2479512.8754648706,-10495905.367404737,gonca
1195.5521431795094,-0.0637721717357635,2479632.4306791886,-10496546.126435205,gonca
1195.5429199701878,-0.0922320932149887,2479751.9849711857,-10497186.885868365,gonca
1195.5410630919741,-0.0185687821358442,2479871.5390774948,-10497827.64572345,gonca
1195.5405727852838,-0.0049030669033527,2479991.0931347734,-10498468.406005364,gonca
1195.520492481138,-0.2008030414581298,2480110.6451840214,-10499109.196741277,gonca
1195.5099980850475,-0.104943960905075,2480230.19618383,-10499749.982382195,gonca
1195.5119947929638,0.0199670791625976,2480349.7473833095,-10500390.758160979,gonca
1195.5024351675766,-0.0955962538719177,2480469.2976268264,-10501031.528448176,gonca
1195.50082773387,-0.0160743370652198,2480588.8477096,-10501672.298445106,gonca
1195.498703241791,-0.0212449207901954,2480708.397579924,-10502313.06854263,gonca
1195.4920425009684,-0.0666074082255363,2480827.946784174,-10502953.839524219,gonca
1195.4912940186218,-0.0074848234653472,2480947.495913576,-10503594.610196076,gonca
1195.4821425770178,-0.09151441603899,2481067.0441278336,-10504235.380934872,gonca
1195.4763813012048,-0.0576127581298351,2481186.5917659635,-10504876.152943507,gonca
1195.4667138897582,-0.0966741144657135,2481306.1384373526,-10505516.92460906,gonca
1195.4646990214244,-0.0201486833393573,2481425.6849072548,-10506157.696743656,gonca
1195.4623686359034,-0.0233038552105426,2481545.231144118,-10506798.469740013,gonca
1195.4520389103102,-0.1032972559332847,2481664.7763480092,-10507439.243178235,gonca
1196.1085943721937,6.565554618835449,2481784.3872074466,-10508080.01687006,gonca
1196.9457422756361,8.371479034423826,2481904.081781674,-10508720.791195847,gonca
1197.7337358020948,7.879935264587402,2482023.8551552542,-10509361.56564794,gonca
1198.4763311886,7.425953865051269,2482143.702788373,-10510002.34132708,gonca
1199.1781600498366,7.018288612365723,2482263.620604378,-10510643.116543332,gonca
1199.870849182527,6.926891326904298,2482383.6076892964,-10511283.891674355,gonca
1200.5321975254226,6.613483428955077,2482503.6609090487,-10511924.667850986,gonca
1201.1592201732803,6.27022647857666,2482623.7768310662,-10512565.444995243,gonca
1201.7732821487596,6.14061975479126,2482743.954159281,-10513206.221876992,gonca
1202.369677545946,5.963953971862793,2482864.1911270358,-10513847.000057101,gonca
1202.9530989193133,5.834213733673097,2482984.4864369277,-10514487.777505748,gonca
1203.5169931434802,5.638942241668701,2483104.8381362422,-10515128.554179987,gonca
1204.0771539234333,5.601607799530028,2483225.2458516345,-10515769.330870787,gonca
1204.6338638805562,5.567099571228027,2483345.7092380226,-10516410.10676956,gonca
1205.186631348055,5.527674674987793,2483466.2279011575,-10517050.883067327,gonca
1205.7100281738453,5.233968257904053,2483586.7989039747,-10517691.658900086,gonca
1206.243589594286,5.335614204406738,2483707.423262934,-10518332.434289187,gonca
1206.7632771038227,5.196875095367432,2483828.0995906447,-10518973.20920476,gonca
1207.2828035854511,5.19526481628418,2483948.827871003,-10519613.984846575,gonca
1207.7925725006276,5.097689151763916,2484069.607128253,-10520254.760393534,gonca
1208.3083906673603,5.158181667327881,2484190.43796732,-10520895.535858609,gonca
1208.8003280662708,4.919373989105225,2484311.3180001266,-10521536.310790708,gonca
1209.3021065735036,5.01778507232666,2484432.248210784,-10522177.086011205,gonca
1209.8001431965047,4.980366230010986,2484553.2282251036,-10522817.860312015,gonca
1210.2163007759266,4.161575794219972,2484674.249855181,-10523458.698415793,gonca
1210.6255270027332,4.092262268066406,2484795.3124078815,-10524099.597980294,gonca
1211.0472524666004,4.217254638671875,2484916.4171331283,-10524740.545060346,gonca
1211.4801044964008,4.3285202980041495,2485037.5651435778,-10525381.534463916,gonca
1211.926027061861,4.459225654602051,2485158.757746284,-10526022.565346472,gonca
1212.3630202793292,4.369932174682616,2485279.994048312,-10526663.636842575,gonca
1212.831762745302,4.687424659729004,2485401.2772245863,-10527304.695401771,gonca
1213.308558323305,4.767955780029297,2485522.608080419,-10527945.721137064,gonca
1213.7788954757862,4.703371524810791,2485643.9859699663,-10528586.735427827,gonca
1214.2426708721332,4.637753963470459,2485765.4102370534,-10529227.750891762,gonca
1214.716181709688,4.735108375549316,2485886.8818552243,-10529868.774895655,gonca
1215.1704615616015,4.5427985191345215,2486008.3989013806,-10530509.80817297,gonca
1215.626073362749,4.5561180114746085,2486129.961508717,-10531150.85258805,gonca
1216.0874480747393,4.6137471199035645,2486251.5702535245,-10531791.906791544,gonca
1216.5369648479632,4.4951677322387695,2486373.2239500093,-10532432.970342657,gonca
1216.9774416946582,4.404768466949463,2486494.9216941786,-10533074.039914196,gonca
1217.3912287735156,4.137870788574219,2486616.660817056,-10533715.113988949,gonca
1217.7971270107441,4.058982372283936,2486738.440529757,-10534356.192528958,gonca
1218.1908748649769,3.937478542327881,2486860.259617244,-10534997.275119005,gonca
1218.5717875503713,3.809126853942871,2486982.116795999,-10535638.360150157,gonca
1218.9470600389652,3.752724885940552,2487104.011502003,-10536279.448379261,gonca
1219.3098276638202,3.627676248550415,2487225.942484769,-10536920.539000595,gonca
1219.665313556116,3.5548589229583736,2487347.9090161244,-10537561.633587694,gonca
1220.0111763738803,3.4586281776428223,2487469.910133762,-10538202.729318403,gonca
1220.337319447916,3.2614307403564453,2487591.9438657067,-10538843.827036211,gonca
1220.6530851387195,3.1576569080352783,2487714.0091742207,-10539484.926337825,gonca
1220.9688609861544,3.157758474349976,2487836.106060319,-10540126.027566984,gonca
1221.2636207842042,2.947597980499268,2487958.2324223975,-10540767.129177485,gonca
1221.537892105501,2.742713212966919,2488080.386211608,-10541408.199540019,gonca
1221.7334264778308,1.9553437232971191,2488202.559554256,-10542049.205440702,gonca
1221.9364365600757,2.0301008224487305,2488324.753197912,-10542690.156232681,gonca
1222.1863645576648,2.4992799758911133,2488446.971834368,-10543331.114466466,gonca
1222.4484335207155,2.6206896305084237,2488569.21667772,-10543972.104881145,gonca
1222.7005583070925,2.5212478637695312,2488691.4867335507,-10544613.106726734,gonca
1222.9402352594545,2.396769523620605,2488813.7807570766,-10545254.108872997,gonca
1223.1392629050424,1.990276455879212,2488936.0946833673,-10545895.111027537,gonca
1223.4095806502512,2.7031774520874023,2489058.435641432,-10546536.10041938,gonca
1223.6224870347194,2.1290638446807857,2489180.7978901356,-10547177.081088722,gonca
1223.7878507994822,1.6536376476287842,2489303.1766752154,-10547818.053120334,gonca
1223.783478554409,-0.0437224507331848,2489425.555023071,-10548459.016360527,gonca
1223.7495408170632,-0.3393773734569549,2489547.9299771525,-10549099.972444285,gonca
1223.7075308822803,-0.4200993478298187,2489670.3007302405,-10549740.921755698,gonca
1223.6753585868291,-0.3217229545116425,2489792.6682660994,-10550381.865499672,gonca
1223.6411151104382,-0.3424347639083862,2489915.0323776104,-10551022.805294935,gonca
1223.6084537827185,-0.3266132771968841,2490037.3932229886,-10551663.740362547,gonca
1223.5817550563029,-0.2669872641563415,2490159.751398494,-10552304.673128502,gonca
1223.552640920203,-0.2911413609981537,2490282.106662586,-10552945.603631161,gonca
1223.5250864260604,-0.2755449414253235,2490404.4591712286,-10553586.531912351,gonca
1223.5010257088354,-0.2406071722507477,2490526.8092737994,-10554227.457214745,gonca
1223.47264450125,-0.2838120758533478,2490649.1565382495,-10554868.379989991,gonca
1223.4518966593553,-0.2074784189462661,2490771.5017279154,-10555509.30027418,gonca
1223.4285139300634,-0.2338272929191589,2490893.8445793083,-10556150.219749805,gonca
1223.398847869854,-0.2966606020927429,2491016.184464095,-10556791.139264505,gonca
1223.3767479025532,-0.2209996730089188,2491138.522138885,-10557432.058054216,gonca
1223.3584023260285,-0.1834557652473449,2491260.857979118,-10558072.976957938,gonca
1223.3315147005726,-0.2688762545585632,2491383.191130588,-10558713.894027708,gonca
1223.304440697353,-0.2707400321960449,2491505.5215746574,-10559354.810106216,gonca
1223.2771689199615,-0.2727177739143372,2491627.8492915495,-10559995.725636845,gonca
1223.363659706037,0.8649078607559204,2491750.1856575203,-10560636.640554763,gonca
1223.8405186556981,4.768589496612549,2491872.5697093857,-10561277.555627482,gonca
1224.3315185927556,4.909999370574951,2491995.002861245,-10561918.469666665,gonca
1224.8068040274786,4.752854347229004,2492117.483541648,-10562559.382308701,gonca
1225.2686336898016,4.6182966232299805,2492240.010405017,-10563200.293176444,gonca
1225.7112542533087,4.426205635070801,2492362.5815304425,-10563841.203493088,gonca
1226.1588551425145,4.476008892059326,2492485.1974159568,-10564482.115656804,gonca
1226.587203731458,4.283485889434815,2492607.85613633,-10565123.028896974,gonca
1226.9951666258976,4.0796289443969735,2492730.5556529923,-10565763.942853888,gonca
1227.417915096204,4.227484703063965,2492853.297444502,-10566404.857118778,gonca
1227.8275585078404,4.0964341163635245,2492976.0802003527,-10567045.77251567,gonca
1228.2215617083714,3.9400320053100586,2493098.9023565236,-10567686.686664056,gonca
1228.6143111371205,3.9274942874908447,2493221.7637876375,-10568327.600359192,gonca
1229.0036571406529,3.8934600353240967,2493344.6641533514,-10568968.51399718,gonca
1229.3774629496738,3.7380580902099614,2493467.601899646,-10569609.4279923,gonca
1229.7619634770558,3.8450052738189697,2493590.578095994,-10570250.342729162,gonca
1230.1485162877248,3.865528106689453,2493713.5929476228,-10570891.256605612,gonca
1230.529359354894,3.808430671691896,2493836.6458835583,-10571532.170428617,gonca
1230.9204770707297,3.911177158355713,2493959.7379312655,-10572173.084586147,gonca
1231.307777872007,3.8730080127716064,2494082.868709053,-10572813.99788355,gonca
1231.6876988791632,3.7992100715637207,2494206.037478941,-10573454.90953243,gonca
1232.074352564733,3.866536855697632,2494329.2449141974,-10574095.82232691,gonca
1232.4522357606102,3.778831958770752,2494452.4901377736,-10574736.73467924,gonca
1232.8194331072975,3.671973466873169,2494575.772081084,-10575377.645803986,gonca
1233.1952232026267,3.757900953292847,2494699.0916034044,-10576018.557293054,gonca
1233.5554416083503,3.6021840572357178,2494822.4471475654,-10576659.469565792,gonca
1233.9118627928901,3.5642118453979488,2494945.8383338447,-10577300.382227613,gonca
1234.2726704024483,3.608076095581055,2495069.265600885,-10577941.296081223,gonca
1234.6435465001275,3.708760976791382,2495192.729955535,-10578582.210332798,gonca
1235.0105502270867,3.670037269592285,2495316.2310105576,-10579223.124203121,gonca
1235.3788374804665,3.6828725337982178,2495439.7688943055,-10579864.03810273,gonca
1235.7444346570182,3.655971765518189,2495563.343337771,-10580504.952444116,gonca
1236.1001258038689,3.55691146850586,2495686.953350351,-10581145.865646109,gonca
1236.4544896506477,3.5436384677886963,2495810.598799316,-10581786.778121522,gonca
1236.8185058497597,3.6401619911193848,2495934.2806499014,-10582427.692271467,gonca
1237.1626597546747,3.44153904914856,2496057.996915877,-10583068.606935343,gonca
1237.505947103422,3.4328734874725337,2496181.7475105873,-10583709.521724744,gonca
1237.8479367398431,3.419896364212036,2496305.5323042613,-10584350.434237817,gonca
1238.1911174201182,3.431806802749634,2496429.3514160034,-10584991.346462261,gonca
1238.5299902104548,3.388727903366089,2496553.2044150243,-10585632.258372132,gonca
1238.8808648013285,3.5087459087371826,2496677.0925015043,-10586273.171942728,gonca
1239.22123984329,3.4037504196166988,2496801.014625489,-10586914.085177995,gonca
1239.5454040908028,3.241642475128174,2496924.969165898,-10587554.971259844,gonca
1239.829518785398,2.8411469459533687,2497048.9521177765,-10588195.790529152,gonca
1240.1680230998206,3.3850431442260738,2497172.9689200865,-10588836.599152261,gonca
1240.5455438040901,3.775207042694092,2497297.023474467,-10589477.430749929,gonca
1240.9087240838219,3.631802797317505,2497421.1143468753,-10590118.270178817,gonca
1241.266866125982,3.581420421600342,2497545.241033488,-10590759.109900434,gonca
1241.6231926821877,3.563265562057495,2497669.403352756,-10591399.944374347,gonca
1241.973602046888,3.504093647003174,2497793.6007129606,-10592040.769284936,gonca
1242.303922309797,3.3032026290893555,2497917.8311051917,-10592681.584224971,gonca
1242.6232557915855,3.1933348178863525,2498042.093430771,-10593322.387193993,gonca
1242.9439264916587,3.206707000732422,2498166.38782342,-10593963.178224145,gonca
1243.2633520268607,3.194255352020264,2498290.714158623,-10594603.960164022,gonca
1243.6078608655143,3.4450883865356445,2498415.0749447094,-10595244.733085861,gonca
1243.9233099602866,3.1544909477233887,2498539.4672757057,-10595885.49655074,gonca
1244.2455227278876,3.222127676010132,2498663.8918279787,-10596526.25096909,gonca
1244.5728887938667,3.2736606597900386,2498788.349116858,-10597167.000338031,gonca
1244.9023298644233,3.2944107055664062,2498912.8393498445,-10597807.743103974,gonca
1245.2414293669867,3.3909950256347656,2499037.3634927813,-10598448.480120499,gonca
1245.5633992575813,3.219698905944824,2499161.919832707,-10599089.211380607,gonca
1245.7502739810157,1.8687472343444824,2499286.494860105,-10599729.936213491,gonca
1245.752691536467,0.0241755545139312,2499411.070129259,-10600370.655807469,gonca
1245.7162512861894,-0.3644025027751922,2499535.6417543874,-10601011.372893743,gonca
1245.6723818146395,-0.4386947154998779,2499660.208992569,-10601652.08671834,gonca
1245.6233249866175,-0.4905682802200317,2499784.7713250676,-10602292.796110079,gonca
1245.585241787951,-0.3808319866657257,2499909.3298492464,-10602933.503535049,gonca
1245.5465245210337,-0.387172669172287,2500033.8845016984,-10603574.209829932,gonca
1245.5096400224375,-0.3688449859619141,2500158.4354657005,-10604214.913836023,gonca
1245.4760169469523,-0.3362307548522949,2500282.983067395,-10604855.615614919,gonca
1245.444929315965,-0.3108763098716736,2500407.5275603267,-10605496.31599687,gonca
1245.412244703691,-0.3268461227416992,2500532.068784797,-10606137.016608,gonca
1245.377667795937,-0.345769077539444,2500656.606551577,-10606777.716273341,gonca
1245.3435264819072,-0.341413140296936,2500781.140904225,-10607418.416651862,gonca
1245.3018855743812,-0.4164090752601624,2500905.671092782,-10608059.11535013,gonca
1245.2571898155616,-0.4469575881958008,2501030.1968117636,-10608699.812379729,gonca
1245.2111347936795,-0.4605502188205719,2501154.717925243,-10609340.50895723,gonca
1245.1660262518333,-0.4510854184627533,2501279.234527868,-10609981.204327134,gonca
1245.1236001961636,-0.4242605566978455,2501403.746887888,-10610621.89931718,gonca
1245.0832282596039,-0.4037193655967712,2501528.255210714,-10611262.593151916,gonca
1245.0403599613117,-0.4286829829216003,2501652.75924671,-10611903.287445601,gonca
1245.2589745157168,2.186145544052124,2501777.285144162,-10612543.98041925,gonca
1245.6498115890429,3.908370733261109,2501901.8501253207,-10613184.673300238,gonca
1246.0424002998277,3.925887107849121,2502026.454365351,-10613825.36450659,gonca
1246.4098561399385,3.674558401107788,2502151.095350965,-10614466.056394206,gonca
